Date,SP500_MOM_3M
2008-09-02,-0.0804611982924307
2008-09-03,-0.07750356195433175
2008-09-04,-0.0810601186317805
2008-09-05,-0.08139497333965955
2008-09-08,-0.08221025387858094
2008-09-09,-0.08351483459571293
2008-09-10,-0.08268134720601268
2008-09-11,-0.08112067902576595
2008-09-12,-0.08196645744546506
2008-09-15,-0.08685527283444051
2008-09-16,-0.08975704418896331
2008-09-17,-0.09589571166205911
2008-09-18,-0.09413756408567313
2008-09-19,-0.09020708724396077
2008-09-22,-0.0917214862016204
2008-09-23,-0.09145464396548648
2008-09-24,-0.09400366665111068
2008-09-25,-0.09299011834385508
2008-09-26,-0.09011801092036421
2008-09-29,-0.09136844300401241
2008-09-30,-0.09042917868472586
2008-10-01,-0.08483161294824448
2008-10-02,-0.08644807411069307
2008-10-03,-0.09390304091238605
2008-10-06,-0.10251007293622157
2008-10-07,-0.11287941135529747
2008-10-08,-0.12400208712003677
2008-10-09,-0.1448265323493747
2008-10-10,-0.1665248744711625
2008-10-13,-0.1703775803153153
2008-10-14,-0.18101297462771065
2008-10-15,-0.20101706374357495
2008-10-16,-0.21417593898376525
2008-10-17,-0.2273052984908312
2008-10-20,-0.23311800818992637
2008-10-21,-0.2386705704412247
2008-10-22,-0.24565573992734185
2008-10-23,-0.24686600037407835
2008-10-24,-0.24904473669776422
2008-10-27,-0.26442716900623614
2008-10-28,-0.27133183066856464
2008-10-29,-0.2699775041932718
2008-10-30,-0.2693476750128322
2008-10-31,-0.26643307139578254
2008-11-03,-0.2683928388952758
2008-11-04,-0.2648645765554732
2008-11-05,-0.2612073541271332
2008-11-06,-0.26360417577983475
2008-11-07,-0.26331119074249415
2008-11-10,-0.25923587113937957
2008-11-11,-0.2625574398858829
2008-11-12,-0.270024232852056
2008-11-13,-0.27553060797387785
2008-11-14,-0.28479155152791424
2008-11-17,-0.2928337773769389
2008-11-18,-0.30344160533684694
2008-11-19,-0.31556923356507927
2008-11-20,-0.3271436103471313
2008-11-21,-0.3353147279441079
2008-11-24,-0.3396019743985045
2008-11-25,-0.34261718271330377
2008-11-26,-0.3402898461926094
2008-11-28,-0.3406219868949813
2008-12-01,-0.3450352744943781
2008-12-02,-0.34562413560221517
2008-12-03,-0.3426294670044884
2008-12-04,-0.337719823499737
2008-12-05,-0.3268470653311794
2008-12-08,-0.3157077494341459
2008-12-09,-0.31056979072462454
2008-12-10,-0.30547271521871305
2008-12-11,-0.3039278027679113
2008-12-12,-0.3000325502669723
2008-12-15,-0.29235003516146196
2008-12-16,-0.27995624708225025
2008-12-17,-0.2753955288732646
2008-12-18,-0.27289593420733754
2008-12-19,-0.26844265841683834
2008-12-22,-0.2693776532823649
2008-12-23,-0.26872054716369675
2008-12-24,-0.2689178706889944
2008-12-26,-0.26677233928684807
2008-12-29,-0.2619523196045159
2008-12-30,-0.2571613860176101
2008-12-31,-0.25833426597807724
2009-01-02,-0.2496724277811365
2009-01-05,-0.2358354754652697
2009-01-06,-0.22095216698829595
2009-01-07,-0.20330000861941708
2009-01-08,-0.18372307472072805
2009-01-09,-0.15767040234665902
2009-01-12,-0.1328287858110972
2009-01-13,-0.12452041868603683
2009-01-14,-0.11645104985418828
2009-01-15,-0.10130705580817945
2009-01-16,-0.095106693679576
2009-01-20,-0.09386778531662884
2009-01-21,-0.0970375831787428
2009-01-22,-0.1014010085560995
2009-01-23,-0.10099420767837905
2009-01-26,-0.10672136626843813
2009-01-27,-0.10704334942941052
2009-01-28,-0.09096632587396378
2009-01-29,-0.08553658272501893
2009-01-30,-0.08968015745209393
2009-02-02,-0.09298807709457997
2009-02-03,-0.0920438133430849
2009-02-04,-0.09118731061096294
2009-02-05,-0.09373057558186586
2009-02-06,-0.09533562175952692
2009-02-09,-0.09132453376646717
2009-02-10,-0.09893463181939183
2009-02-11,-0.11119778569606394
2009-02-12,-0.10815026353453523
2009-02-13,-0.09993317597337788
2009-02-17,-0.09984990421891202
2009-02-18,-0.09612419702314691
2009-02-19,-0.0906904102294022
2009-02-20,-0.08515941100275877
2009-02-23,-0.08416691678601255
2009-02-24,-0.0775490552862235
2009-02-25,-0.0707874951577467
2009-02-26,-0.07310925014907564
2009-02-27,-0.0802807486910916
2009-03-02,-0.09834391919385448
2009-03-03,-0.1072485424138117
2009-03-04,-0.11019108188647238
2009-03-05,-0.12133771823123225
2009-03-06,-0.13248746052960053
2009-03-09,-0.14460382027524127
2009-03-10,-0.16521532022134
2009-03-11,-0.18152776574763396
2009-03-12,-0.18542875231660805
2009-03-13,-0.18703237790189875
2009-03-16,-0.17968408176282064
2009-03-17,-0.16892880854260298
2009-03-18,-0.16481293166742317
2009-03-19,-0.15936730001432325
2009-03-20,-0.15287396546947973
2009-03-23,-0.13995995834562125
2009-03-24,-0.13130796257232163
2009-03-25,-0.11722994893328556
2009-03-26,-0.1052193584125791
2009-03-27,-0.09536545405707149
2009-03-30,-0.09143307523036603
2009-03-31,-0.08811256504361271
2009-04-01,-0.08850038337936503
2009-04-02,-0.08198327951809982
2009-04-03,-0.07654288586361753
2009-04-06,-0.07941522265022515
2009-04-07,-0.08295417803859566
2009-04-08,-0.08531669864856459
2009-04-09,-0.08765093216102784
2009-04-13,-0.08518840403048777
2009-04-14,-0.0787234625402264
2009-04-15,-0.0727569969578085
2009-04-16,-0.0611324912931767
2009-04-17,-0.05044287969607662
2009-04-20,-0.042944864880833024
2009-04-21,-0.027457269824378894
2009-04-22,-0.014315927014021212
2009-04-23,-0.0023768333963913426
2009-04-24,0.007588192157774632
2009-04-27,0.013642682387459937
2009-04-28,0.018064841478201487
2009-04-29,0.020276515492987136
2009-04-30,0.02085892328400433
2009-05-01,0.02404672587417812
2009-05-04,0.0360421762506752
2009-05-05,0.03825745001101958
2009-05-06,0.04835340995667906
2009-05-07,0.05267788111283368
2009-05-08,0.0555376438360787
2009-05-11,0.057558123088713185
2009-05-12,0.06625623851673014
2009-05-13,0.07232638410904366
2009-05-14,0.07598253258383456
2009-05-15,0.07650741474888023
2009-05-18,0.08187183078912874
2009-05-19,0.0892689375439597
2009-05-20,0.09476614938234018
2009-05-21,0.10285066849338724
2009-05-22,0.11519835633451696
2009-05-26,0.12841932108414725
2009-05-27,0.135358934491573
2009-05-28,0.14979641742040511
2009-05-29,0.16790400515582418
2009-06-01,0.19566450728134688
2009-06-02,0.21606439923717727
2009-06-03,0.23158632498429266
2009-06-04,0.25367848570129325
2009-06-05,0.27588319471989964
2009-06-08,0.2953725037873411
2009-06-09,0.3085937992370771
2009-06-10,0.3220302604875943
2009-06-11,0.3274352693943088
2009-06-12,0.3274665899244352
2009-06-15,0.3154556323981896
2009-06-16,0.29698317358631937
2009-06-17,0.2809261741041559
2009-06-18,0.2599799639187923
2009-06-19,0.24228275123395768
2009-06-22,0.21198643200830655
2009-06-23,0.19205867073529864
2009-06-24,0.1725639904118579
2009-06-25,0.1571968001773087
2009-06-26,0.14474630929336674
2009-06-29,0.13995815633352698
2009-06-30,0.1379782220113192
2009-07-01,0.13716933264730277
2009-07-02,0.12747173393542013
2009-07-06,0.114277185553139
2009-07-07,0.11120827082580376
2009-07-08,0.10801890671430056
2009-07-09,0.1042927703424487
2009-07-10,0.09643376595791231
2009-07-13,0.08874339730750598
2009-07-14,0.07865027106035896
2009-07-15,0.0728902658997926
2009-07-16,0.06776905824107793
2009-07-17,0.0684729778796364
2009-07-20,0.07606493082117771
2009-07-21,0.08290592950283904
2009-07-22,0.08815901189746067
2009-07-23,0.09578702833663258
2009-07-24,0.10620057022417469
2009-07-27,0.11581096512944586
2009-07-28,0.12271909608548578
2009-07-29,0.12487652497952309
2009-07-30,0.12921254887013783
2009-07-31,0.1336039346467209
2009-08-03,0.1298532970070204
2009-08-04,0.12882942687672774
2009-08-05,0.12477465858745813
2009-08-06,0.12006026405920842
2009-08-07,0.11575556168343368
2009-08-10,0.11197979127779771
2009-08-11,0.10689350310413832
2009-08-12,0.1090640111634746
2009-08-13,0.1094083459211965
2009-08-14,0.11060651711915996
2009-08-17,0.10778916188517029
2009-08-18,0.10549895981970188
2009-08-19,0.10674449810775569
2009-08-20,0.11026052708391783
2009-08-21,0.1172021854169129
2009-08-24,0.11909848958673216
2009-08-25,0.12474062050100491
2009-08-26,0.12432607045907629
2009-08-27,0.12309523999646119
2009-08-28,0.11849376255337518
2009-08-31,0.11882864897801318
2009-09-01,0.11696317704230326
2009-09-02,0.11221887588525474
2009-09-03,0.10553589095865232
2009-09-04,0.09807711019347762
2009-09-08,0.09422075082692646
2009-09-09,0.08914337626444449
2009-09-10,0.08627208291886919
2009-09-11,0.08430488153735549
2009-09-14,0.08877678299922051
2009-09-15,0.09616870016917614
2009-09-16,0.10640987359874429
2009-09-17,0.11688131658783171
2009-09-18,0.1261284121755648
2009-09-21,0.1371192468107258
2009-09-22,0.14804164606393758
2009-09-23,0.15576063199458295
2009-09-24,0.1594397142513665
2009-09-25,0.16289447859274375
2009-09-28,0.16393550037338261
2009-09-29,0.16388070901105165
2009-09-30,0.161011724280536
2009-10-01,0.15987680097790574
2009-10-02,0.15798672835899366
2009-10-05,0.15686507404950967
2009-10-06,0.15705439630130996
2009-10-07,0.15911758895901973
2009-10-08,0.16613172837530604
2009-10-09,0.17139198322855473
2009-10-12,0.17555734180107693
2009-10-13,0.17525355905607434
2009-10-14,0.17684891489833357
2009-10-15,0.17857233689066704
2009-10-16,0.17885448852600164
2009-10-19,0.17577361375146758
2009-10-20,0.17021760453357052
2009-10-21,0.161169226363382
2009-10-22,0.1515778413203716
2009-10-23,0.14258088184060128
2009-10-26,0.132689819232967
2009-10-27,0.12667555214124523
2009-10-28,0.11625762702747197
2009-10-29,0.10761213529730473
2009-10-30,0.09660271335840558
2009-11-02,0.08528981262441122
2009-11-03,0.07518874840734058
2009-11-04,0.06937894629614998
2009-11-05,0.06333000927902284
2009-11-06,0.05958741554348783
2009-11-09,0.06060183647333328
2009-11-10,0.0602205511422512
2009-11-11,0.06302769316337797
2009-11-12,0.06334612590500695
2009-11-13,0.07160927723627689
2009-11-16,0.07999507058095161
2009-11-17,0.08716408609251687
2009-11-18,0.09237568175924644
2009-11-19,0.09352079588428844
2009-11-20,0.09376156454331339
2009-11-23,0.091443360843744
2009-11-24,0.09031468156895076
2009-11-25,0.08957016543241827
2009-11-27,0.08736913526784543
2009-11-30,0.08310824865694659
2009-12-01,0.08212413846908281
2009-12-02,0.08220712018139005
2009-12-03,0.081675835703314
2009-12-04,0.08378740868572805
2009-12-07,0.08496369016542779
2009-12-08,0.08302065440128578
2009-12-09,0.08044167511835179
2009-12-10,0.07843369654992138
2009-12-11,0.07779226377669979
2009-12-14,0.07628341540975807
2009-12-15,0.06884465008095308
2009-12-16,0.06143569340008237
2009-12-17,0.05439929545442681
2009-12-18,0.04913720315760304
2009-12-21,0.045499543099768024
2009-12-22,0.04521877515447033
2009-12-23,0.046900432954490666
2009-12-24,0.04904387089836315
2009-12-28,0.04970128177313533
2009-12-29,0.050044848787753435
2009-12-30,0.05293943756741622
2009-12-31,0.05711687549693698
2010-01-04,0.06502946248505545
2010-01-05,0.07071056090306907
2010-01-06,0.07456941468164804
2010-01-07,0.07713538599726874
2010-01-08,0.07795318204041904
2010-01-11,0.0771373896228444
2010-01-12,0.07661932972065229
2010-01-13,0.07718979538475197
2010-01-14,0.07579860563038265
2010-01-15,0.07112013626413012
2010-01-19,0.0663579301992733
2010-01-20,0.06078059623499325
2010-01-21,0.055296032699471274
2010-01-22,0.048300987110281655
2010-01-25,0.04119366120004646
2010-01-26,0.03531265912293606
2010-01-27,0.03259795142213819
2010-01-28,0.027829375042807025
2010-01-29,0.02565724509149896
2010-02-01,0.024222685416670987
2010-02-02,0.024950462566267186
2010-02-03,0.026511662019051706
2010-02-04,0.025874935826748758
2010-02-05,0.02679842401361938
2010-02-08,0.025517103208577252
2010-02-09,0.024466867318826347
2010-02-10,0.019321023974610753
2010-02-11,0.016004685782685935
2010-02-12,0.01091467253767887
2010-02-16,0.009451574265283192
2010-02-17,0.003524484951770257
2010-02-18,-0.0019217204779461317
2010-02-19,-0.003718396325774742
2010-02-22,-0.005761194356569965
2010-02-23,-0.004861377835831515
2010-02-24,-0.003705517966627947
2010-02-25,-0.001721293463122242
2010-02-26,-0.0004959371984533778
2010-03-01,0.00205520204139209
2010-03-02,0.0038106224398503086
2010-03-03,0.005373024749950384
2010-03-04,0.0068753805735760395
2010-03-05,0.00963481451886583
2010-03-08,0.013303632038877689
2010-03-09,0.01644772655424257
2010-03-10,0.01901733969204914
2010-03-11,0.024654777845197352
2010-03-12,0.02969058226196162
2010-03-15,0.03360203973417797
2010-03-16,0.03593962187853097
2010-03-17,0.03850214278884556
2010-03-18,0.042455618913919246
2010-03-19,0.044372494495122795
2010-03-22,0.04722674233569666
2010-03-23,0.05061363718680327
2010-03-24,0.05159162392913608
2010-03-25,0.05051985992655692
2010-03-26,0.04969395479662553
2010-03-29,0.04947431058770957
2010-03-30,0.04871311775338707
2010-03-31,0.047875322889664985
2010-04-01,0.047237350499572096
2010-04-05,0.049151913559242665
2010-04-06,0.04777252949174664
2010-04-07,0.045310222181881674
2010-04-08,0.04482810337745866
2010-04-09,0.045174958630315024
2010-04-12,0.04556787332946917
2010-04-13,0.04580584527868525
2010-04-14,0.048322931038728666
2010-04-15,0.050244246507159196
2010-04-16,0.049458753317180415
2010-04-19,0.048384153857405666
2010-04-20,0.04835208628720285
2010-04-21,0.05027719803535957
2010-04-22,0.05419897353703138
2010-04-23,0.06108179033235883
2010-04-26,0.06709375272022804
2010-04-27,0.07108804454941979
2010-04-28,0.07308953432332017
2010-04-29,0.07860180106829284
2010-04-30,0.08530523599379587
2010-05-03,0.09027364355366119
2010-05-04,0.09169319212833163
2010-05-05,0.09197771060766162
2010-05-06,0.08983840670338436
2010-05-07,0.0825329394900455
2010-05-10,0.08176909234947427
2010-05-11,0.08135291078982163
2010-05-12,0.08249432835276715
2010-05-13,0.07854457261263717
2010-05-14,0.0736332095823288
2010-05-17,0.06709455427722785
2010-05-18,0.06266100643715625
2010-05-19,0.057160046314780596
2010-05-20,0.04765401723212024
2010-05-21,0.04162852582469541
2010-05-24,0.02996857859333858
2010-05-25,0.019179471455541174
2010-05-26,0.006313461884483673
2010-05-27,-0.001138411382464699
2010-05-28,-0.009090207446542486
2010-06-01,-0.01718909902070439
2010-06-02,-0.020949714950096242
2010-06-03,-0.023493122659820453
2010-06-04,-0.026587823566505454
2010-06-07,-0.03248600516510055
2010-06-08,-0.03745092803701755
2010-06-09,-0.04247620790821001
2010-06-10,-0.044815673913936496
2010-06-11,-0.04976364535409067
2010-06-14,-0.052697975194819224
2010-06-15,-0.05225624933791595
2010-06-16,-0.05485654113892609
2010-06-17,-0.05733385145328633
2010-06-18,-0.05450565117803633
2010-06-21,-0.051286296160714076
2010-06-22,-0.051123668637076236
2010-06-23,-0.049755571233758136
2010-06-24,-0.05213916117861456
2010-06-25,-0.05476194116455828
2010-06-28,-0.057878859364676336
2010-06-29,-0.0653173206173745
2010-06-30,-0.07275493016928998
2010-07-01,-0.08127848854583539
2010-07-02,-0.09150750513056609
2010-07-06,-0.10056247409712418
2010-07-07,-0.1041790202739854
2010-07-08,-0.10749117852890203
2010-07-09,-0.10934225709463838
2010-07-12,-0.11148173530695785
2010-07-13,-0.1115890842421817
2010-07-14,-0.10987459346344379
2010-07-15,-0.10751911557156242
2010-07-16,-0.10539895850844312
2010-07-19,-0.1020596083338309
2010-07-20,-0.09873817153750039
2010-07-21,-0.09971192445295775
2010-07-22,-0.09943335624061084
2010-07-23,-0.09910286694685232
2010-07-26,-0.09726944524441568
2010-07-27,-0.09465623934054425
2010-07-28,-0.09227157088866184
2010-07-29,-0.09148640844760522
2010-07-30,-0.0879825991517411
2010-08-02,-0.08379300678683775
2010-08-03,-0.07807467295144677
2010-08-04,-0.07008154763566107
2010-08-05,-0.0607743737559968
2010-08-06,-0.05038969685578888
2010-08-09,-0.04513750789500922
2010-08-10,-0.04223974927090333
2010-08-11,-0.042101375213553706
2010-08-12,-0.03975854778743972
2010-08-13,-0.037557019428076474
2010-08-16,-0.03626502566832277
2010-08-17,-0.03425849017006731
2010-08-18,-0.0328185441186273
2010-08-19,-0.032234114405503875
2010-08-20,-0.03467372419291474
2010-08-23,-0.032505495510156225
2010-08-24,-0.031563886379042935
2010-08-25,-0.025729955984095297
2010-08-26,-0.02441351607226846
2010-08-27,-0.02172298596064759
2010-08-30,-0.018695369617977787
2010-08-31,-0.020639627625485168
2010-09-01,-0.02080999304416371
2010-09-02,-0.01881866735456572
2010-09-03,-0.012203292097671525
2010-09-07,-0.008807646847252415
2010-09-08,-0.002654165450133117
2010-09-09,0.00012299657927391516
2010-09-10,0.006829667543906004
2010-09-13,0.012069528711025812
2010-09-14,0.014630967634833814
2010-09-15,0.02003508102498621
2010-09-16,0.02285127955012769
2010-09-17,0.021205972436095188
2010-09-20,0.018712521893606927
2010-09-21,0.019962767173912054
2010-09-22,0.019740535132265324
2010-09-23,0.022908091119941985
2010-09-24,0.027942080696914263
2010-09-27,0.03127048949740212
2010-09-28,0.04096848533836088
2010-09-29,0.051092323766813164
2010-09-30,0.06139969357247841
2010-10-01,0.07276960003096637
2010-10-04,0.08071825520643197
2010-10-05,0.08613504965732846
2010-10-06,0.09065014583258317
2010-10-07,0.09331784244214206
2010-10-08,0.09464874314134641
2010-10-11,0.09474765903734224
2010-10-12,0.09133504015711195
2010-10-13,0.08771658029570435
2010-10-14,0.08686616381518752
2010-10-15,0.08456925246242789
2010-10-18,0.08331272116986418
2010-10-19,0.0828402824370407
2010-10-20,0.08218347620830195
2010-10-21,0.08179028944314497
2010-10-22,0.07988589030415907
2010-10-25,0.07994138351987785
2010-10-26,0.08031778337550144
2010-10-27,0.08022010199108127
2010-10-28,0.07745083851880039
2010-10-29,0.07275313838729022
2010-11-01,0.06911490116878183
2010-11-02,0.06599479043489831
2010-11-03,0.06467722138524301
2010-11-04,0.06650350675497856
2010-11-05,0.06909350885202918
2010-11-08,0.07176460769225199
2010-11-09,0.07595174357385662
2010-11-10,0.08107318816310682
2010-11-11,0.08605602880630189
2010-11-12,0.09205944120733726
2010-11-15,0.09598448672153644
2010-11-16,0.09779377349579213
2010-11-17,0.10095712451644345
2010-11-18,0.10375713547742604
2010-11-19,0.10746388642331368
2010-11-22,0.11222559956050596
2010-11-23,0.11273288038545422
2010-11-24,0.11469684069892924
2010-11-26,0.11397770499718247
2010-11-29,0.11611243351166009
2010-11-30,0.11898771574319415
2010-12-01,0.1229373099599104
2010-12-02,0.12542194613528462
2010-12-03,0.1246407741326447
2010-12-06,0.12426289077884226
2010-12-07,0.12175010545998244
2010-12-08,0.12110667034848761
2010-12-09,0.11780125424360591
2010-12-10,0.11663992465396697
2010-12-13,0.11405014188300307
2010-12-14,0.1119017013495105
2010-12-15,0.11008995111099251
2010-12-16,0.10845268126601497
2010-12-17,0.10642617887683833
2010-12-20,0.10381652686452628
2010-12-21,0.10305972986179471
2010-12-22,0.10373442469533253
2010-12-23,0.10201917877626061
2010-12-27,0.10155865257770884
2010-12-28,0.10056693497641223
2010-12-29,0.1002606531647674
2010-12-30,0.10065357293819426
2010-12-31,0.09995288030376359
2011-01-03,0.10295569595423866
2011-01-04,0.1029708492890268
2011-01-05,0.10241437402695397
2011-01-06,0.10049918309099723
2011-01-07,0.10021587953793218
2011-01-10,0.0990754592420039
2011-01-11,0.09837182045221202
2011-01-12,0.09747682980628039
2011-01-13,0.09661942808297028
2011-01-14,0.09685232142792896
2011-01-18,0.09430450352495039
2011-01-19,0.09482637159747007
2011-01-20,0.0934403717456446
2011-01-21,0.09217627419570922
2011-01-24,0.09215712635293734
2011-01-25,0.09209899791626448
2011-01-26,0.0925088570463108
2011-01-27,0.09325576764937733
2011-01-28,0.09170785382743785
2011-01-31,0.09044915749156546
2011-02-01,0.09154092069054713
2011-02-02,0.09084440503850547
2011-02-03,0.09128976439688574
2011-02-04,0.08991033061632665
2011-02-07,0.08840479452418766
2011-02-08,0.08778427962971129
2011-02-09,0.0872808449558157
2011-02-10,0.08584320681046516
2011-02-11,0.0875508644543885
2011-02-14,0.08995773919416838
2011-02-15,0.09043022348150849
2011-02-16,0.09458262195108716
2011-02-17,0.09920380286758716
2011-02-18,0.10407578944334925
2011-02-22,0.10611756247681012
2011-02-23,0.10698118259941274
2011-02-24,0.10874143658479132
2011-02-25,0.11041819257463399
2011-02-28,0.11247887027556461
2011-03-01,0.11136171558712045
2011-03-02,0.11131940013897015
2011-03-03,0.10826835709898604
2011-03-04,0.10269203240223554
2011-03-07,0.09743968264325542
2011-03-08,0.0958645388425357
2011-03-09,0.09458487451146443
2011-03-10,0.08940780534276478
2011-03-11,0.08504738247909083
2011-03-14,0.07797389788238515
2011-03-15,0.07132952665379591
2011-03-16,0.06172793854188659
2011-03-17,0.054488004705348245
2011-03-18,0.049256534196827476
2011-03-21,0.046660749696970316
2011-03-22,0.042335177625327125
2011-03-23,0.037890983109641695
2011-03-24,0.036487100534894436
2011-03-25,0.03524390167144335
2011-03-28,0.03491677370803312
2011-03-29,0.03641992712250819
2011-03-30,0.040624306586691826
2011-03-31,0.04291023067777642
2011-04-01,0.045931619656408
2011-04-04,0.046348775633572384
2011-04-05,0.047519802991421736
2011-04-06,0.04871742067539386
2011-04-07,0.04936380789131045
2011-04-08,0.04928292655837896
2011-04-11,0.049404908016264626
2011-04-12,0.047676904920075966
2011-04-13,0.044453397576713315
2011-04-14,0.041447542586271216
2011-04-15,0.037546760907539146
2011-04-18,0.03353212796249041
2011-04-19,0.03101199086624191
2011-04-20,0.03030502892258171
2011-04-21,0.0298316637409455
2011-04-25,0.028815117803858436
2011-04-26,0.028848158491293074
2011-04-27,0.030287300714440146
2011-04-28,0.03276428694651341
2011-04-29,0.0372057212046069
2011-05-02,0.041000505465709415
2011-05-03,0.04396869937627372
2011-05-04,0.04489356049754034
2011-05-05,0.043122441593898796
2011-05-06,0.04114980605380638
2011-05-09,0.039774529722734896
2011-05-10,0.037893197775260345
2011-05-11,0.034945611547370414
2011-05-12,0.032282184632741906
2011-05-13,0.026093197534842072
2011-05-16,0.020040020163717087
2011-05-17,0.016363410941373547
2011-05-18,0.013369985687872465
2011-05-19,0.011464324348168154
2011-05-20,0.008501646468506274
2011-05-23,0.006583247717381957
2011-05-24,0.004802030872284912
2011-05-25,0.004297265644320036
2011-05-26,0.002711532313652765
2011-05-27,0.002355338670059226
2011-05-31,0.005544760693725592
2011-06-01,0.005938697810631244
2011-06-02,0.004257767251700928
2011-06-03,0.002432515221110043
2011-06-06,0.0013289279254674602
2011-06-07,-0.001607888063806362
2011-06-08,-0.00535220114126207
2011-06-09,-0.006924196295622553
2011-06-10,-0.00991751946652909
2011-06-13,-0.012104356346629198
2011-06-14,-0.014611801434222017
2011-06-15,-0.014399314607145464
2011-06-16,-0.013521999776862147
2011-06-17,-0.012535945887011679
2011-06-20,-0.012249045698230144
2011-06-21,-0.009323689159756132
2011-06-22,-0.007060105663861072
2011-06-23,-0.008585799739883071
2011-06-24,-0.009484489746024383
2011-06-27,-0.009886604583145919
2011-06-28,-0.012080395203497551
2011-06-29,-0.014329579505178302
2011-06-30,-0.014243689480142452
2011-07-01,-0.013096098730259065
2011-07-05,-0.01117829440783893
2011-07-06,-0.010819049727414053
2011-07-07,-0.008693727214985892
2011-07-08,-0.00592460898606798
2011-07-11,-0.0031263173510599263
2011-07-12,-0.0016466390714504398
2011-07-13,0.00034997600227242297
2011-07-14,0.0014982121054087805
2011-07-15,0.0020128991277919782
2011-07-18,0.0003889631486771128
2011-07-19,0.0016673078238141014
2011-07-20,0.0021799433211043386
2011-07-21,0.0018663970287520649
2011-07-22,0.0016660136487158584
2011-07-25,0.002482817797748571
2011-07-26,0.0021640917306964937
2011-07-27,-0.0018518395719557602
2011-07-28,-0.005826592629457195
2011-07-29,-0.011180795789250863
2011-08-01,-0.015558609699217286
2011-08-02,-0.024773534128703378
2011-08-03,-0.03223645560110407
2011-08-04,-0.04336056477667636
2011-08-05,-0.05443921540927092
2011-08-08,-0.07145101451558268
2011-08-09,-0.08391949973073508
2011-08-10,-0.09666527582506804
2011-08-11,-0.10531986701929048
2011-08-12,-0.111971360404306
2011-08-15,-0.11591522593999493
2011-08-16,-0.1186044916238341
2011-08-17,-0.12309763785440042
2011-08-18,-0.12808872491256856
2011-08-19,-0.13331258785159625
2011-08-22,-0.13115621362215948
2011-08-23,-0.12924639383493536
2011-08-24,-0.12357520935155024
2011-08-25,-0.1230778376440764
2011-08-26,-0.12278729079717603
2011-08-29,-0.12343115645353231
2011-08-30,-0.12091235520750243
2011-08-31,-0.11712673890120835
2011-09-01,-0.109385508451127
2011-09-02,-0.1023778422204201
2011-09-06,-0.09700129336436526
2011-09-07,-0.09163258578701788
2011-09-08,-0.08881140002871907
2011-09-09,-0.08544376789444957
2011-09-12,-0.08246621086810253
2011-09-13,-0.08135108056255783
2011-09-14,-0.07968430642943367
2011-09-15,-0.07713824256378485
2011-09-16,-0.07413867050472334
2011-09-19,-0.0712248795987879
2011-09-20,-0.06912105291020862
2011-09-21,-0.0721479545684874
2011-09-22,-0.07614327053098603
2011-09-23,-0.07736541583649557
2011-09-26,-0.07790269255328333
2011-09-27,-0.07832718304937741
2011-09-28,-0.0842215503183494
2011-09-29,-0.09173781672336194
2011-09-30,-0.10291855312634701
2011-10-03,-0.11494668843502984
2011-10-04,-0.12380919228626874
2011-10-05,-0.12991535376460264
2011-10-06,-0.13122938051311578
2011-10-07,-0.13325273042824307
2011-10-10,-0.133140866830665
2011-10-11,-0.1330589746340133
2011-10-12,-0.12886416736977568
2011-10-13,-0.12527685893120916
2011-10-14,-0.1159260657628108
2011-10-17,-0.10757537662504572
2011-10-18,-0.0990781732269422
2011-10-19,-0.09358526511377548
2011-10-20,-0.08991525101322782
2011-10-21,-0.08489964947326947
2011-10-24,-0.0816972324976811
2011-10-25,-0.07823714293648096
2011-10-26,-0.07498394960235923
2011-10-27,-0.06703282506386324
2011-10-28,-0.06098249570601646
2011-10-31,-0.051555066625896394
2011-11-01,-0.047315175948452616
2011-11-02,-0.03419708155874048
2011-11-03,-0.019409143908735594
2011-11-04,-4.391144234242583e-05
2011-11-07,0.013348892744646412
2011-11-08,0.0330050543065226
2011-11-09,0.04233058320592772
2011-11-10,0.048091029654854844
2011-11-11,0.053163005318010916
2011-11-14,0.058171000537771925
2011-11-15,0.06686212101091413
2011-11-16,0.0721488468316949
2011-11-17,0.07524056242148466
2011-11-18,0.07146229361729672
2011-11-21,0.06654201892605283
2011-11-22,0.05358439315325607
2011-11-23,0.048986999489702046
2011-11-25,0.04228101123684093
2011-11-28,0.03590412859163541
2011-11-29,0.029494169497387156
2011-11-30,0.026443149316502036
2011-12-01,0.021338478325897515
2011-12-02,0.019085685141784513
2011-12-05,0.01879607566299769
2011-12-06,0.02115413666688365
2011-12-07,0.026601167285280225
2011-12-08,0.03332521127382874
2011-12-09,0.042860523422178234
2011-12-12,0.049731774154794496
2011-12-13,0.05431044073521529
2011-12-14,0.05223165879368632
2011-12-15,0.04887589899146363
2011-12-16,0.04417991248482236
2011-12-19,0.036569472391201965
2011-12-20,0.037964867240221724
2011-12-21,0.041737864171553805
2011-12-22,0.045141990928526
2011-12-23,0.04595077247152337
2011-12-27,0.0481895348716878
2011-12-28,0.05363691401863069
2011-12-29,0.06225628708093285
2011-12-30,0.07343002002671303
2012-01-03,0.08831461701639662
2012-01-04,0.10168727650795402
2012-01-05,0.10727647645013354
2012-01-06,0.106855988703677
2012-01-09,0.10734941084342926
2012-01-10,0.10667973423804127
2012-01-11,0.10712684268909896
2012-01-12,0.10587256913253784
2012-01-13,0.10412658085094868
2012-01-17,0.09861617186837117
2012-01-18,0.09136375126028587
